timestamp,headline,source,sentiment
2026-01-04 08:00:00+00:00,"TSMC Is Relentlessly Getting Stronger, And The Market Is Mispricing It (NYSE:TSM) - Seeking Alpha",GoogleNews,0.3818
2026-01-05 08:00:00+00:00,Goldman Sachs stuns with Taiwan Semiconductor stock price target - thestreet.com,GoogleNews,0.0258
2026-01-06 08:00:00+00:00,TSMC (TSM) Beats Stock Market Upswing: What Investors Need to Know - Nasdaq,GoogleNews,0.0
2026-01-07 08:00:00+00:00,TSM Hits 52-Week High: Should You Hold the Stock or Book Profits? - WV News,GoogleNews,0.4404
2026-01-07 08:00:00+00:00,TSM Hits 52-Week High: Should You Hold the Stock or Book Profits? - Yahoo Finance,GoogleNews,0.4404
2026-01-07 08:00:00+00:00,"TSM Hits 52-Week High: Should You Hold the Stock or Book Profits? - January 7, 2026 - Zacks Investment Research",GoogleNews,0.4404
2026-01-08 08:00:00+00:00,"TSMC (TSM): AI Boom, Revenue Upside, and Attractive Valuation Through 2027 - Yahoo Finance",GoogleNews,0.4404
2026-01-08 08:00:00+00:00,Is TSMC the Best AI Stock to Buy in 2026? - Yahoo Finance,GoogleNews,0.6369
2026-01-11 08:00:00+00:00,Should You Buy Taiwan Semiconductor Manufacturing Stock Before Jan. 15? - The Motley Fool,GoogleNews,-0.4404
2026-01-12 05:07:04+00:00,TSMC Is Set to Report Q4 Earnings Today. Here Is What the Street Expects - TipRanks,GoogleNews,0.0
2026-01-12 08:00:00+00:00,"TSMC’s Revenue Outlook ‘May Disappoint,’ Says Analyst. There’s a Silver Lining. - Barron's",GoogleNews,0.0
2026-01-12 08:00:00+00:00,Taiwan Semiconductor: Another Blowout Earnings Look Inevitable (NYSE:TSM) - Seeking Alpha,GoogleNews,0.0
2026-01-13 08:00:00+00:00,Revenue Keeps Growing at Taiwan Semi. Should You Load Up on TSM Stock for 2026? - Barchart.com,GoogleNews,0.1779
2026-01-13 08:00:00+00:00,TSMC (TSM) Gets Price Target Hike as JPMorgan Sees Strong AI-Led Growth - Yahoo Finance,GoogleNews,0.7096
2026-01-13 08:00:00+00:00,"Taiwan Semiconductor (TSM) Earnings Thursday: Nvidia/Apple Demand, Advanced Packaging, Outlook - tastylive",GoogleNews,0.128
2026-01-14 08:00:00+00:00,TSM Stock Near Record Highs—Is It Still a Buy Ahead of Q4 Earnings? - TipRanks,GoogleNews,0.0
2026-01-15 08:00:00+00:00,"Stocks making the biggest moves premarket: Taiwan Semiconductor, ASML, BlackRock and more - CNBC",GoogleNews,0.0
2026-01-15 08:00:00+00:00,Taiwan Semiconductor rises after AI boom-led profit surge; plans more US factories (TSM:NYSE) - Seeking Alpha,GoogleNews,0.4404
2026-01-15 08:00:00+00:00,Prediction: TSMC Stock Will Soar After Jan. 15 - The Motley Fool,GoogleNews,-0.4404
2026-01-15 08:00:00+00:00,TSMC: Set For New All-Time Highs (NYSE:TSM) - Seeking Alpha,GoogleNews,0.0
2026-01-15 08:00:00+00:00,TSMC Earnings: TSM Stock Jumps after Blowout Q4 Results on AI Chip Boom - TipRanks,GoogleNews,0.0
2026-01-15 08:00:00+00:00,TSM Stock Wins a New Street-High Price Target After Blockbuster Results - TipRanks,GoogleNews,0.8225
2026-01-15 08:00:00+00:00,TSMC Stock Surges After Earnings Beat. What It Means for the AI Boom. - Barron's,GoogleNews,0.0
2026-01-15 08:00:00+00:00,TSMC's Strong Guidance Supports the Stock's Hot Start to 2026 - MarketBeat,GoogleNews,0.7003
2026-01-15 08:00:00+00:00,Taiwan Semiconductor Beats Q4 Targets On Advanced Chip Production - Investor's Business Daily,GoogleNews,0.25
2026-01-15 08:00:00+00:00,TSMC Reports Fourth Quarter EPS of NT$19.50 - Taiwan Semiconductor,GoogleNews,0.0
2026-01-15 08:00:00+00:00,"AI Is Endless, And TSMC’s Upside Still Isn’t Fully Priced In (NYSE:TSM) - Seeking Alpha",GoogleNews,0.0
