timestamp,headline,source,sentiment
2026-01-12 08:00:00+00:00,How to Buy Microsoft Stock (MSFT) - NerdWallet,GoogleNews,0.0
2026-01-14 08:00:00+00:00,Here’s What Hit Microsoft (MSFT) in Q4 - Yahoo Finance,GoogleNews,0.0
2026-01-14 08:00:00+00:00,Here's Why Microsoft (MSFT) Fell More Than Broader Market - Yahoo Finance,GoogleNews,0.0
2026-01-15 08:00:00+00:00,Microsoft: The Ride Couldn't Last Forever (NASDAQ:MSFT) - Seeking Alpha,GoogleNews,0.0
2026-01-16 08:00:00+00:00,"Down 5.6% in 4 Weeks, Here's Why Microsoft (MSFT) Looks Ripe for a Turnaround - Yahoo Finance",GoogleNews,0.0
2026-01-17 08:00:00+00:00,Goldman Sachs revamps Microsoft stock price target before earnings - thestreet.com,GoogleNews,0.0
2026-01-18 08:00:00+00:00,Strong Analyst Sentiment on Microsoft (MSFT) Despite Price Target Cuts and Heavy AI Spend - Yahoo Finance,GoogleNews,0.6355
2026-01-20 08:00:00+00:00,Microsoft (MSFT) Traded Lower as Its Reported Azure Cloud Growth and Forward Guidance Fell Short of Expectations - Yahoo Finance,GoogleNews,0.1027
2026-01-20 08:00:00+00:00,Microsoft: The $134 Billion Misunderstanding (NASDAQ:MSFT) - Seeking Alpha,GoogleNews,-0.4215
2026-01-23 08:00:00+00:00,"Microsoft (MSFT) Stock Is Up, What You Need To Know - Yahoo Finance",GoogleNews,0.0
2026-01-23 08:00:00+00:00,Microsoft: Deep Discount Before Earnings (NASDAQ:MSFT) - Seeking Alpha,GoogleNews,0.0
2026-01-26 15:10:58+00:00,Is MSFT Stock A Better Pick Over Fortinet? - Forbes,GoogleNews,0.4404
2026-01-26 21:51:22+00:00,Microsoft Reports Q2 Earnings Jan. 28. Is MSFT Stock a Buy Before Then? - Yahoo Finance,GoogleNews,0.0
2026-01-28 17:00:02+00:00,"Microsoft stock drops 7% on slowing cloud growth, light margin guidance - CNBC",GoogleNews,0.3818
2026-01-28 18:31:17+00:00,Microsoft Stock (NASDAQ:MSFT) Slips as France Pulls Back on Videoconferencing Services - TipRanks,GoogleNews,0.0
2026-01-28 19:49:15+00:00,Raymond James Reiterates Outperform on Microsoft (MSFT) Ahead of Earnings - Yahoo Finance,GoogleNews,0.0
2026-01-28 21:19:44+00:00,Microsoft’s (NASDAQ:MSFT) Q4 CY2025 Sales Top Estimates - Yahoo Finance,GoogleNews,0.2023
2026-01-28 21:56:40+00:00,MSFT stock price today: Why is Microsoft stock falling despite strong earnings? Here's what’s worrying inv - The Economic Times,GoogleNews,-0.691
2026-01-28 22:38:56+00:00,Microsoft (NASDAQ:MSFT) Announces Earnings Results - MarketBeat,GoogleNews,0.0
2026-01-28 22:50:00+00:00,MICROSOFT ($MSFT) Releases Q2 2026 Earnings - Quiver Quantitative,GoogleNews,0.0
2026-01-29 05:06:31+00:00,MSFT Stock Surges 8.4% With A 5-day Winning Spree On Strong Earnings Beat - Trefis,GoogleNews,0.7717
2026-01-29 10:04:44+00:00,Microsoft Stock Falls 6% as Record AI Spending Overshadows Earnings Beat - TIKR.com,GoogleNews,0.0
2026-01-29 12:30:04+00:00,Microsoft (NASDAQ: MSFT) Stock Price Prediction for 2026: Where Will It Be in 1 Year - Yahoo Finance,GoogleNews,0.0
2026-01-29 12:47:10+00:00,MSFT Stock Falls Over 7% In Pre-Market – Why Did Morgan Stanley Drop It From ‘Top Pick’ List? - Stocktwits,GoogleNews,-0.2732
2026-01-29 13:04:56+00:00,META or MSFT: Which Tech Stock Stock Should You Buy Post-Earnings? - TipRanks,GoogleNews,0.0
2026-01-29 13:19:38+00:00,Microsoft’s $250 Billion Problem Has a Name: OpenAI - Trefis,GoogleNews,-0.4019
2026-01-29 14:03:40+00:00,Microsoft shares fall: what’s driving negative investor sentiment around MSFT stock? - The Economic Times,GoogleNews,-0.3612
2026-01-29 14:05:18+00:00,Microsoft Stock Forecast: Trending Bullish On AI Cloud - TipRanks,GoogleNews,0.0
2026-01-29 14:38:33+00:00,Microsoft: This Is An Earnings Dip You Want To Buy (NASDAQ:MSFT) - Seeking Alpha,GoogleNews,0.0772
